"Protein","logFC","adj.P.Val"
"ppa:PAS_chr1-3_0152",5.02039902229198,0.00563099707237076
"ppa:PAS_chr1-1_0415",3.63310163549211,0.00563099707237076
"ppa:PAS_chr1-3_0119",3.08539496311329,0.00563099707237076
"ppa:PAS_chr4_0050",4.1908160324618,0.00563099707237076
"ppa:PAS_chr2-2_0254",-3.38915758031142,0.00563929137848491
"ppa:PAS_chr4_0514",-3.76008399010096,0.00563929137848491
"ppa:PAS_chr1-1_0051",2.84655143748461,0.00563929137848491
"A0A1G4KQY5",3.44977902780721,0.00563929137848491
"ppa:PAS_chr2-2_0338",2.86587033434301,0.00563929137848491
"ppa:PAS_chr3_0156",3.55584252492845,0.00563929137848491
"ppa:PAS_chr2-1_0472",3.14765412510944,0.00563929137848491
"ppa:PAS_chr3_0043",3.43728404745072,0.00563929137848491
"ppa:PAS_chr1-4_0654",3.45895216344598,0.00563929137848491
"ppa:PAS_chr3_0578",-3.19176376396941,0.00563929137848491
"ppa:PAS_chr2-1_0715",2.81075891324657,0.00563929137848491
"ppa:PAS_chr1-3_0013",3.37161232519851,0.00563929137848491
"ppa:PAS_chr1-4_0449",3.27892713846506,0.00563929137848491
"ppa:PAS_chr3_1073",3.51757325052689,0.00563929137848491
"ppa:PAS_chr3_0124",-2.75032930851048,0.00563929137848491
"ppa:PAS_chr1-4_0005",-3.29074266185359,0.00563929137848491
"ppa:PAS_chr3_1141",-4.19649677444861,0.00563929137848491
"ppa:PAS_chr1-1_0470",-2.99478487616258,0.00563929137848491
"ppa:PAS_chr4_0081",3.30363389324542,0.00563929137848491
"ppa:PAS_chr2-1_0110",2.64998609435,0.00563929137848491
"ppa:PAS_chr3_0141",-2.76792672053967,0.00563929137848491
"ppa:PAS_chr2-1_0261",-3.53868430033367,0.00563929137848491
"ppa:PAS_chr4_0287",-3.05540412342964,0.00563929137848491
"ppa:PAS_chr4_0347",3.36927993166233,0.00563929137848491
"ppa:PAS_chr1-1_0441",2.78115741467428,0.00563929137848491
"ppa:PAS_chr3_0579",-2.59536493157127,0.00563929137848491
"ppa:PAS_chr3_0168",3.04760895738542,0.00563929137848491
"ppa:PAS_chr4_0840",2.84293391111635,0.00563929137848491
"ppa:PAS_chr2-1_0615",-2.87415445588814,0.00563929137848491
"F2QXJ0",3.1846576501335,0.00563929137848491
"ppa:PAS_chr3_0154",2.57463965464196,0.00563929137848491
"ppa:PAS_chr2-1_0624",2.44916807711756,0.00563929137848491
"ppa:PAS_chr1-4_0140",-2.9856066532558,0.0056775041507085
"ppa:PAS_chr2-1_0050",3.09564837745413,0.0056775041507085
"ppa:PAS_chr4_0115",2.42916430730072,0.0056775041507085
"ppa:PAS_chr2-1_0887",3.91977921238545,0.0056775041507085
"ppa:PAS_chr3_0836",4.04978026057008,0.00574818410527474
"ppa:PAS_chr2-1_0486",2.84343246924178,0.00574818410527474
"ppa:PAS_chr3_0868",2.79768443000173,0.00574818410527474
"ppa:PAS_chr2-1_0573",2.57437710046367,0.00582160481129481
"ppa:PAS_chr2-2_0113",-4.16199642181411,0.00582160481129481
"ppa:PAS_chr1-1_0265",3.50296205414803,0.00582677905377489
"ppa:PAS_chr1-4_0086",3.60511804614908,0.00582677905377489
"ppa:PAS_chr2-1_0280",2.96775953322007,0.00582677905377489
"ppa:PAS_chr3_0588",6.24008449364706,0.00584539868828788
"ppa:PAS_chr2-2_0055",-2.58041266112414,0.00590746905664143
"ppa:PAS_chr1-4_0392",-4.00092460194439,0.00590746905664143
"ppa:PAS_chr2-1_0412",3.16210220672754,0.00590746905664143
"ppa:PAS_chr3_0167",2.4814306826722,0.00590746905664143
"ppa:PAS_chr4_0624",3.41181787830447,0.00607654075261769
"ppa:PAS_chr4_0583",-2.7340889524608,0.0060949810187363
"ppa:PAS_chr2-1_0750",3.31069047236667,0.0060949810187363
"ppa:PAS_chr1-1_0110",-2.5668972872134,0.00613680711721076
"ppa:PAS_chr3_0078",2.5725805484385,0.00616058317206573
"ppa:PAS_chr4_0664",3.64318726774025,0.00616058317206573
"ppa:PAS_chr1-4_0314",2.22241231648784,0.00616058317206573
"ppa:PAS_chr1-4_0410",2.57190501078993,0.00616058317206573
"ppa:PAS_chr4_0270",2.82969217201191,0.00616058317206573
"ppa:PAS_chr3_0744",2.19287844854171,0.00616058317206573
"ppa:PAS_chr3_0303",2.76925728746684,0.00616058317206573
"ppa:PAS_chr2-1_0489",-4.00047949391524,0.00616058317206573
"ppa:PAS_chr1-4_0098",-2.29171935814453,0.00616058317206573
"ppa:PAS_chr2-1_0318",2.6049735876919,0.00616058317206573
"F2QX96",2.42315808491492,0.00616058317206573
"ppa:PAS_chr4_0572",2.67728250155806,0.00616058317206573
"ppa:PAS_chr4_0266",2.17205851647358,0.00616058317206573
"ppa:PAS_chr2-1_0853",3.06101906292119,0.00616058317206573
"F2QT62",4.74754009274131,0.00616058317206573
"F2QQK5",2.50957253510202,0.00616058317206573
"ppa:PAS_chr3_0843",2.32878014627074,0.00616058317206573
"ppa:PAS_chr1-1_0320",2.54379136085309,0.00630369408269176
"ppa:PAS_chr1-4_0349",3.69311390264664,0.00630369408269176
"ppa:PAS_chr2-1_0052",2.51181085545383,0.00630369408269176
"ppa:PAS_chr1-1_0198",2.19828680202982,0.00630369408269176
"ppa:PAS_chr4_0947",-2.79393863398542,0.00630369408269176
"ppa:PAS_chr2-1_0652",2.19363477655097,0.00630369408269176
"ppa:PAS_chr2-1_0466",2.47077399046757,0.00630369408269176
"ppa:PAS_chr2-2_0223",-3.56175080151154,0.00630369408269176
"ppa:PAS_chr4_0815",2.43432347074225,0.00630369408269176
"ppa:PAS_chr4_0559",3.60610250097838,0.00630369408269176
"ppa:PAS_chr4_0847",3.52703713559881,0.00630369408269176
"ppa:PAS_chr4_0567",-2.44891075730215,0.00630369408269176
"ppa:PAS_chr2-1_0251",-3.30227234709032,0.00630369408269176
"ppa:PAS_chr4_0212",9.35693328407588,0.00630369408269176
"ppa:PAS_chr1-4_0684",-2.05956980702609,0.00630947873839864
"ppa:PAS_chr2-2_0454",3.26954368316562,0.0063552855245112
"ppa:PAS_chr4_0043",3.55131488444388,0.0063552855245112
"ppa:PAS_chr4_0213",-2.46669377636505,0.00644216615502707
"ppa:PAS_chr2-1_0432",-2.16959427878128,0.00644216615502707
"ppa:PAS_chr4_0922",2.32811317517327,0.00662077793309428
"ppa:PAS_chr4_0783",-1.97379525507529,0.00662077793309428
"ppa:PAS_chr2-1_0324",2.21955158614857,0.00662077793309428
"ppa:PAS_chr4_0643",2.86221293180342,0.00662077793309428
"ppa:PAS_chr3_0803",2.15116521177771,0.00662077793309428
"ppa:PAS_chr1-3_0078",-1.97161433480878,0.00662077793309428
"ppa:PAS_chr4_0799",-1.97257612798251,0.00662077793309428
"ppa:PAS_chr4_0476",-2.21193273069029,0.00662077793309428
"ppa:PAS_chr1-3_0186",-2.13362191942027,0.00662077793309428
"ppa:PAS_chr2-1_0638",-2.58124403140958,0.00662077793309428
"ppa:PAS_chr4_0774",2.37485097016304,0.00662077793309428
"F2QWE7",2.89593742898057,0.00662077793309428
"A0A1G4KPJ1",3.8432914269353,0.00662077793309428
"ppa:PAS_chr2-1_0580",-2.04381945404372,0.00662077793309428
"ppa:PAS_chr1-3_0121",-2.39292586684638,0.00662077793309428
"ppa:PAS_chr1-1_0158",-3.3262736638805,0.00666337604422174
"ppa:PAS_chr4_0201",-2.47905384702134,0.00666337604422174
"ppa:PAS_chr3_1228",4.71593137324699,0.00666337604422174
"ppa:PAS_chr3_0779",2.96710348103388,0.00666337604422174
"ppa:PAS_chr2-2_0277",-2.7985135670633,0.00677709124719459
"ppa:PAS_chr2-1_0315",3.76347801403636,0.00677709124719459
"ppa:PAS_chr1-1_0490",2.80193641588902,0.00681049338557159
"A0A1G4KPA3",3.26298588349927,0.00691879218665453
"ppa:PAS_chr1-1_0100",-2.30793353886312,0.00691879218665453
"F2QY59",3.36149567895769,0.00691879218665453
"ppa:PAS_chr4_0532",3.82824240963657,0.00691879218665453
"ppa:PAS_chr4_0289",2.02723078913684,0.00691879218665453
"ppa:PAS_chr3_0912",-1.90624298615353,0.00692519303026057
"ppa:PAS_chr1-4_0041",-2.02204335081447,0.00692519303026057
"ppa:PAS_chr4_0271",2.58610225188986,0.00692519303026057
"ppa:PAS_chr3_0040",2.1633730404973,0.00692519303026057
"ppa:PAS_chr2-1_0107",2.04557984462842,0.00692519303026057
"F2QV37",-2.52081053693977,0.00692519303026057
"ppa:PAS_chr3_1103",2.19520569921823,0.00692519303026057
"ppa:PAS_chr4_0974",2.280789114423,0.00692519303026057
"ppa:PAS_chr1-3_0178",-2.11935118348812,0.00692519303026057
"ppa:PAS_chr2-2_0261",2.3286346827045,0.00692519303026057
"ppa:PAS_chr1-4_0120",3.06654811837065,0.00692519303026057
"ppa:PAS_chr2-1_0512",-3.05201322385308,0.00692519303026057
"ppa:PAS_chr1-1_0399",3.67073377945228,0.0069429152769869
"ppa:PAS_chr4_0723",-2.01037323256192,0.0069429152769869
"ppa:PAS_chr3_0407",2.27942754921703,0.00700453628207562
"ppa:PAS_chr3_0640",2.29753044607645,0.00700453628207562
"ppa:PAS_chr1-4_0612",2.90589850856765,0.00703397957268151
"ppa:PAS_chr1-3_0191",-1.83734733841255,0.0070344696046684
"ppa:PAS_chr4_0415",-1.81938753220015,0.00704436929581217
"F2QWE6",-2.15433547646248,0.0070796107762256
"ppa:PAS_chr3_1024",1.8622387929083,0.0070796107762256
"ppa:PAS_chr1-3_0301",2.82949568115113,0.00710400099040924
"ppa:PAS_chr3_0160",-2.0721691811098,0.00710400099040924
"ppa:PAS_chr1-1_0066",1.91779172982287,0.00712409632512835
"ppa:PAS_chr2-2_0229",-2.22511900030379,0.00715409818873339
"ppa:PAS_FragB_0061",-4.00118658999108,0.00731435913380695
"ppa:PAS_chr1-1_0239",2.21213309032101,0.00742388311435424
"ppa:PAS_chr4_0416",2.08658157436968,0.00742388311435424
"ppa:PAS_chr1-4_0486",2.50256689813859,0.00745914641130027
"ppa:PAS_chr2-1_0395",-1.86493530287649,0.00763334288796233
"ppa:PAS_chr3_0181",-2.12040472942757,0.00763753961801516
"ppa:PAS_chr4_0275",2.42245876740301,0.00763753961801516
"ppa:PAS_chr4_0233",1.726444743777,0.00768520979440405
"ppa:PAS_chr3_0059",2.00497760774529,0.00768520979440405
"ppa:PAS_chr3_0225",1.75760081776095,0.00768520979440405
"ppa:PAS_chr2-2_0330",-2.22411461263059,0.00768520979440405
"ppa:PAS_chr2-2_0394",5.73387107159468,0.00768520979440405
"ppa:PAS_chr3_0633",1.78727584054105,0.00768520979440405
"ppa:PAS_chr3_0937",1.93204366809863,0.00768520979440405
"ppa:PAS_chr1-3_0102",2.49258258393312,0.00768520979440405
"ppa:PAS_chr2-1_0027",2.44234232604819,0.00768520979440405
"ppa:PAS_chr4_0667",-2.73395491098078,0.00768520979440405
"ppa:PAS_chr2-1_0743",-2.90490025922959,0.00768520979440405
"ppa:PAS_chr1-1_0491",2.62975904265392,0.00768520979440405
"ppa:PAS_chr1-1_0160",1.94017075646122,0.00768520979440405
"ppa:PAS_chr4_0717",-1.87298470412732,0.00768520979440405
"ppa:PAS_chr1-1_0351",-1.73888311615132,0.00768520979440405
"ppa:PAS_chr3_1157",2.26282045667623,0.00768520979440405
"ppa:PAS_chr1-3_0276",1.89368592098167,0.00768520979440405
"ppa:PAS_chr2-2_0089",-2.08559560809446,0.00768520979440405
"ppa:PAS_chr3_1045",2.15652379814735,0.00784021223460037
"ppa:PAS_chr2-1_0462",-2.05322799397104,0.00786563995859909
"F2QXT7",-1.66978717193401,0.00788906841441989
"ppa:PAS_chr3_0434",1.79698286981309,0.00788906841441989
"ppa:PAS_chr1-1_0210",3.13535557209119,0.00788906841441989
"ppa:PAS_chr4_0272",2.15703334618689,0.00788906841441989
"ppa:PAS_chr1-4_0670",1.68476520453198,0.00788906841441989
"ppa:PAS_chr2-1_0606",-1.75701702664021,0.00788906841441989
"ppa:PAS_chr4_0274",-2.66605987682531,0.00798481063534752
"ppa:PAS_chr2-1_0201",1.91813972559345,0.00799131653613885
"ppa:PAS_chr2-2_0290",-1.6695690267629,0.00799131653613885
"ppa:PAS_chr3_1100",-2.13129506267591,0.00803075722772629
"ppa:PAS_chr2-2_0145",-2.33242204418315,0.00808169719183501
"ppa:PAS_chr2-2_0193",-3.11051048231962,0.00808169719183501
"ppa:PAS_chr3_0957",-1.85135638431992,0.00808169719183501
"ppa:PAS_chr3_0752",-1.65386004001611,0.00808325863260415
"ppa:PAS_chr2-2_0417",-2.23511907969764,0.00808325863260415
"ppa:PAS_chr3_0648",4.86734495597949,0.00814077708840619
"F2QX88",1.89801053358583,0.00814077708840619
"F2QLR2",1.81862947635953,0.00815453982321551
"ppa:PAS_chr1-4_0531",3.71140649837515,0.00818556420583405
"ppa:PAS_chr3_0375",2.63953361750512,0.00818678887512328
"ppa:PAS_chr1-1_0306",1.69412567871517,0.00818678887512328
"ppa:PAS_chr1-4_0469",-1.63449270569069,0.00818678887512328
"ppa:PAS_chr3_0356",2.19854311794001,0.00818678887512328
"ppa:PAS_chr2-1_0313",2.22547314809218,0.00830735669337665
"ppa:PAS_chr3_0410",2.40380137796734,0.00830735669337665
"ppa:PAS_chr4_0992",-1.61617253759431,0.00831349097781175
"ppa:PAS_chr4_0049",-1.63549407737297,0.00835698123622436
"ppa:PAS_chr1-3_0154",2.76614201931046,0.00835698123622436
"ppa:PAS_chr1-1_0282",-2.32806232285744,0.00835698123622436
"ppa:PAS_chr4_0832",2.28877861538373,0.00835698123622436
"ppa:PAS_chr3_0896",1.77504184481746,0.00835698123622436
"ppa:PAS_chr1-3_0110",-1.73941065642507,0.00835698123622436
"ppa:PAS_chr1-4_0356",-1.60971067284039,0.00836096272082029
"ppa:PAS_chr2-2_0192",1.68330377344673,0.00836096272082029
"ppa:PAS_chr1-4_0150",-1.61134784527435,0.00836096272082029
"ppa:PAS_chr1-1_0297",2.15680373447211,0.00836096272082029
"ppa:PAS_chr3_0664",-1.69060290229059,0.00836096272082029
"ppa:PAS_chr3_0335",-1.88695955705418,0.00836096272082029
"ppa:PAS_chr4_0131",-1.69168110263812,0.00836096272082029
"ppa:PAS_chr1-3_0160",2.91180542094996,0.00836096272082029
"ppa:PAS_chr1-4_0264",1.83657109775729,0.00836096272082029
"ppa:PAS_chr4_0701",-1.72031607062703,0.00836096272082029
"ppa:PAS_FragD_0027",1.75011399567221,0.00836096272082029
"ppa:PAS_chr1-1_0081",-2.56179734328397,0.00836096272082029
"ppa:PAS_chr1-3_0217",-1.64209954436435,0.00836096272082029
"ppa:PAS_FragB_0039",1.88493082477712,0.00836096272082029
"ppa:PAS_chr4_0058",1.77427766718586,0.00836096272082029
"ppa:PAS_chr1-4_0312",2.33086808837443,0.00836096272082029
"ppa:PAS_chr1-3_0220",-1.617265632085,0.00836096272082029
"ppa:PAS_chr3_0890",-1.71038667155486,0.00836096272082029
"ppa:PAS_chr4_0754",1.76464953443294,0.00836096272082029
"ppa:PAS_chr2-1_0490",1.61487209378367,0.00836096272082029
"ppa:PAS_chr2-2_0057",2.07043766415103,0.00836096272082029
"F2QXU3",-1.90194369551569,0.00836096272082029
"ppa:PAS_chr1-4_0500",2.14665409615361,0.00836096272082029
"ppa:PAS_chr3_0338",1.88930137491809,0.00836096272082029
"ppa:PAS_chr4_0837",-1.8464750800086,0.00836096272082029
"ppa:PAS_chr2-1_0117",1.67644881422665,0.00836096272082029
"ppa:PAS_chr3_0186",2.0083800546629,0.00836096272082029
"ppa:PAS_chr4_0790",2.42005537954229,0.00836096272082029
"ppa:PAS_chr3_0360",2.02604289760571,0.00836096272082029
"ppa:PAS_chr3_0147",-2.33282870191738,0.00836096272082029
"ppa:PAS_chr3_1210",2.09248006814677,0.00836096272082029
"ppa:PAS_chr4_0140",-1.95043133228202,0.00836096272082029
"ppa:PAS_chr4_0819",-2.03548662377923,0.00836096272082029
"ppa:PAS_chr4_0488",4.65460352933675,0.00836096272082029
"ppa:PAS_chr1-1_0403",2.41306532947086,0.00836096272082029
"ppa:PAS_chr1-4_0034",-2.07169714071873,0.00836096272082029
"F2QS59",-1.52024107932785,0.00836096272082029
"ppa:PAS_chr4_0795",-1.51848807547572,0.00836096272082029
"ppa:PAS_chr2-1_0553",-1.71060350528477,0.00836096272082029
"ppa:PAS_chr2-1_0189",3.01853531637975,0.00836096272082029
"ppa:PAS_chr4_0045",1.51153742032669,0.00836096272082029
"ppa:PAS_chr3_0904",-1.866439535014,0.00836096272082029
"ppa:PAS_chr1-3_0169",-2.04895579107902,0.00836096272082029
"ppa:PAS_chr1-1_0425",-1.81442419852719,0.00836096272082029
"ppa:PAS_chr3_0783",1.55124492818688,0.00836096272082029
"ppa:PAS_chr1-1_0139",2.01482066834351,0.00836096272082029
"ppa:PAS_chr4_0741",1.76805055870245,0.00836096272082029
"ppa:PAS_chr1-1_0327",1.71079784000753,0.00836096272082029
"ppa:PAS_chr4_0228",-1.6947859991093,0.00836096272082029
"ppa:PAS_chr1-1_0226",2.186556178181,0.0083754832347892
"ppa:PAS_chr4_0661",-1.61951546559375,0.00848017379475945
"ppa:PAS_chr2-1_0333",1.81297951658441,0.00849932843460471
"ppa:PAS_chr2-1_0161",1.49306025585673,0.00849932843460471
"ppa:PAS_chr1-4_0489",-1.62397050642159,0.00849987391836932
"ppa:PAS_chr3_0624",1.96829139376521,0.00853726066803873
"ppa:PAS_chr2-2_0067",1.60718591579077,0.00855831623892913
"ppa:PAS_chr3_1020",1.82418191861597,0.0085613826381311
"F2QVW1",1.97468035683375,0.0085613826381311
"ppa:PAS_chr1-4_0668",3.07234761489666,0.00859499153612304
"ppa:PAS_chr1-4_0198",-3.24784957418116,0.00859499153612304
"ppa:PAS_chr2-1_0640",1.61216315781567,0.00859499153612304
"ppa:PAS_chr1-1_0331",-2.51239689601995,0.00859499153612304
"ppa:PAS_chr4_0067",-2.25142202534962,0.00859545463134112
"ppa:PAS_chr2-1_0131",1.64365213230375,0.00859545463134112
"ppa:PAS_chr3_1176",-1.65373882125566,0.00859545463134112
"ppa:PAS_chr1-1_0025",2.81896969872083,0.00859545463134112
"ppa:PAS_chr2-2_0063",1.80700358494676,0.00859545463134112
"ppa:PAS_chr2-1_0598",1.9102064735041,0.00861219917797589
"ppa:PAS_chr2-1_0423",1.52664483826377,0.00862438213407466
"ppa:PAS_chr3_1225",-1.60126222431309,0.00866381899687765
"ppa:PAS_chr4_0423",-1.46391732824384,0.00867954933442875
"ppa:PAS_chr1-4_0302",1.77156613092459,0.00867954933442875
"ppa:PAS_chr1-1_0238",-2.17520259232874,0.00867954933442875
"ppa:PAS_chr3_1208",2.33308479776731,0.00880066951460262
"ppa:PAS_chr3_0094",-1.8408149645296,0.00880066951460262
"ppa:PAS_chr3_0406",1.58210934422276,0.00880066951460262
"ppa:PAS_chr4_0744",-1.64928753258566,0.00880066951460262
"ppa:PAS_chr4_0361",3.88309022480743,0.00880066951460262
"ppa:PAS_chr1-4_0439",1.98019055617167,0.00881782421824184
"ppa:PAS_chr3_0511",-5.19900071453779,0.00882086994800362
"ppa:PAS_chr3_0994",2.14063928758704,0.00886393898380406
"ppa:PAS_chr1-4_0218",-1.72264142205898,0.00886393898380406
"ppa:PAS_chr3_0639",1.70663431833373,0.00886393898380406
"ppa:PAS_chr1-1_0267",1.80155492312828,0.00886393898380406
"ppa:PAS_chr2-1_0657",-1.64520247987681,0.00886393898380406
"ppa:PAS_chr1-1_0091",1.668496619155,0.00886393898380406
"ppa:PAS_chr4_0996",2.13107091323234,0.00886393898380406
"ppa:PAS_chr1-1_0417",4.91536161193906,0.00886393898380406
"ppa:PAS_chr1-4_0160",-1.42958978439351,0.00886393898380406
"ppa:PAS_chr3_0521",-1.63714946762575,0.00889333674371376
"ppa:PAS_chr3_0086",1.53390181598903,0.00889333674371376
"ppa:PAS_chr2-1_0655",-1.46982037677616,0.0089730770547925
"ppa:PAS_chr4_0368",1.51979571148087,0.00899915596547609
"F2QW02",-2.44474322681432,0.00903612652635497
"ppa:PAS_chr1-4_0075",1.69370834537964,0.00903612652635497
"ppa:PAS_chr2-2_0479",-1.97685117597349,0.00903612652635497
"ppa:PAS_chr2-1_0501",1.45500801117943,0.00912109983402502
"ppa:PAS_chr2-2_0127",2.18294146795172,0.00918211320556579
"ppa:PAS_chr1-1_0489",2.12823384797686,0.00922133587474556
"ppa:PAS_chr1-3_0058",1.93969960312196,0.00922133587474556
"ppa:PAS_chr2-2_0431",-1.67065776397261,0.00922133587474556
"ppa:PAS_chr1-1_0215",1.44331237952811,0.00923992176973699
"ppa:PAS_chr2-2_0368",-1.80444399805182,0.00929413545445257
"ppa:PAS_FragB_0053",-1.49038109852791,0.00929413545445257
"ppa:PAS_chr4_0997",1.69955778710776,0.00941074481297843
"ppa:PAS_chr4_0231",-1.53301106986417,0.00941074481297843
"ppa:PAS_chr3_0899",-1.66234231130339,0.00942819471971178
"ppa:PAS_chr2-1_0824",2.36405022564841,0.00942819471971178
"ppa:PAS_chr3_0551",-2.21218167666025,0.00961718910583761
"ppa:PAS_chr3_0996",1.85273521294492,0.00961980987360904
"ppa:PAS_chr2-1_0384",-1.38521540007923,0.00961980987360904
"ppa:PAS_chr1-4_0080",-1.58524000786065,0.00966504883841929
"ppa:PAS_FragB_0014",-1.48203591584992,0.00966504883841929
"ppa:PAS_chr2-2_0071",2.41412992231264,0.00972741848284312
"ppa:PAS_chr3_0472",-2.33606677140754,0.00979789686184273
"ppa:PAS_chr2-1_0322",1.8375755814313,0.00981653028446917
"F2QVC7",2.15825792199471,0.00982259588778728
"ppa:PAS_chr4_0786",3.34393869102412,0.00982259588778728
"ppa:PAS_chr1-4_0642",-2.37311195421259,0.00982259588778728
"ppa:PAS_chr4_0369",-1.37839262083108,0.00982437339790468
"ppa:PAS_chr3_0976",1.36610140992679,0.00982437339790468
"F2QUJ6",-2.08186155956571,0.00982437339790468
"ppa:PAS_chr3_0268",-1.85925510235193,0.00991114259792245
"ppa:PAS_chr3_0480",-2.00909444034116,0.0099232943530326
"ppa:PAS_chr1-4_0319",-1.73582470361209,0.00994172109221412
"ppa:PAS_chr1-1_0004",-1.46625231137117,0.0100185498863715
"ppa:PAS_chr4_0288",-1.41681209680017,0.0100185498863715
"ppa:PAS_chr2-2_0296",1.51820720115909,0.0100185498863715
"ppa:PAS_chr1-4_0315",2.42660496937614,0.0100185498863715
"ppa:PAS_chr3_0586",-1.53828098924916,0.0100185498863715
"ppa:PAS_chr1-1_0459",1.74094152377787,0.0100185498863715
"ppa:PAS_chr4_0673",-4.22433795866443,0.0100185498863715
"ppa:PAS_chr2-1_0448",1.57645809788929,0.0101072812280326
"ppa:PAS_chr3_0456",-1.530268341369,0.0101072812280326
"ppa:PAS_chr1-4_0308",1.39004585852332,0.0101072812280326
"ppa:PAS_chr1-4_0613",-1.58132068879201,0.0101072812280326
"ppa:PAS_chr2-2_0279",1.52222805202835,0.0101072812280326
"ppa:PAS_chr4_0105",-1.53820731646446,0.0101072812280326
"ppa:PAS_chr3_1117",-1.96711433821874,0.0101072812280326
"ppa:PAS_chr2-2_0483",2.17325821598896,0.0101072812280326
"ppa:PAS_chr3_0358",-1.81020004506595,0.0101072812280326
"ppa:PAS_chr4_0855",-2.93011433228624,0.0101192338375858
"ppa:PAS_chr3_0918",-1.32743069486206,0.0101192338375858
"ppa:PAS_chr2-2_0242",-1.32760627934558,0.0101192338375858
"ppa:PAS_chr1-3_0136",1.41153456608057,0.0101545490239554
"ppa:PAS_chr3_0625",-1.58510607456422,0.0101545490239554
"ppa:PAS_chr1-1_0085",2.41639358840741,0.0101752195606251
"ppa:PAS_chr4_0452",1.45101526329346,0.0101752195606251
"ppa:PAS_chr1-4_0082",3.01935706065182,0.0101752195606251
"ppa:PAS_chr3_0743",1.51908963778805,0.0104417457294908
"ppa:PAS_chr1-4_0158",1.58057747522058,0.0104417457294908
"F2QWF8",1.65235865244183,0.0105135381892276
"ppa:PAS_chr3_0255",-1.41896417386332,0.0105135381892276
"ppa:PAS_chr3_0738",-1.39785761886671,0.0105135381892276
"ppa:PAS_chr3_0770",-1.31723546247796,0.0105135381892276
"ppa:PAS_chr1-1_0419",-1.65826317200292,0.0105135381892276
"ppa:PAS_chr1-3_0228",-1.69057888201968,0.0105135381892276
"ppa:PAS_chr1-3_0128",1.29426030506652,0.0105135381892276
"ppa:PAS_chr2-1_0885",-1.30306905953323,0.0105135381892276
"ppa:PAS_chr2-1_0230",-1.29435683706889,0.0105135381892276
"ppa:PAS_chr1-1_0061",-1.63801721866002,0.0105135381892276
"ppa:PAS_chr1-4_0390",-2.31311804173206,0.0105135381892276
"ppa:PAS_chr1-4_0133",2.2608729851512,0.0105248663018939
"ppa:PAS_chr1-1_0277",1.37619713757821,0.0106152647517891
"ppa:PAS_chr1-4_0466",-1.53247806545494,0.0106152647517891
"ppa:PAS_chr4_0472",-2.66051056734207,0.0106322980424147
"ppa:PAS_chr1-1_0176",-3.20061047322114,0.0106322980424147
"ppa:PAS_chr1-4_0592",-1.32502907340818,0.0106322980424147
"ppa:PAS_chr4_0021",-1.93407551968361,0.0106568142947099
"ppa:PAS_FragD_0024",-2.21734404268271,0.0107583575666625
"ppa:PAS_chr3_1216",-1.58924893843307,0.0107948511794297
"ppa:PAS_chr4_0989",-2.67491438001709,0.0108169165839434
"ppa:PAS_chr4_0836",-2.53088954572723,0.0108227523837747
"ppa:PAS_chr3_1011",1.62932864947497,0.0108227523837747
